Rank,Release Date,Movie Title,Production Budget ($),Worldwide Gross ($),Domestic Gross ($),
885,1/20/2012,Red Tails,"$58,000,000","$50,365,498","$49,876,377",
886,9/16/2005,Just Like Heaven,"$58,000,000","$100,687,083","$48,318,130",
887,7/6/2013,The Internship,"$58,000,000","$93,672,764","$44,672,764",
888,4/28/2000,The Flintstones in Viva Rock Vegas,"$58,000,000","$59,431,365","$35,231,365",
889,4/4/2008,Leatherheads,"$58,000,000","$41,348,628","$31,373,938",
890,3/24/2017,Life,"$58,000,000","$100,993,260","$30,223,972",
891,12/18/2009,Did You Hear About the Morgans?,"$58,000,000","$80,480,566","$29,580,087",
892,12/12/2008,"Che, El Ar the Argentine","$58,000,000","$30,118,557","$293,708",
893,2/4/1999,Following,"$6,000","$240,495","$48,482",
5387,6/16/1978,Grease,"$6,000,000","$387,513,770","$181,813,770",
3828,12/19/1986,Platoon,"$6,000,000","$137,963,328","$137,963,328",
3829,6/23/2004,Fahrenheit 9/11,"$6,000,000","$221,148,959","$119,114,517",
3830,10/24/1969,Butch Cassidy and the Sundance Kid,"$6,000,000","$102,308,900","$102,308,900",
3831,8/26/1964,Mary Poppins,"$6,000,000","$102,300,000","$102,300,000",
3832,9/19/1980,Ordinary People,"$6,000,000","$52,302,978","$52,302,978",
3833,10/18/1961,West Side Story,"$6,000,000","$43,700,000","$43,700,000",
3834,10/17/1956,Around the World in 80 Days,"$6,000,000","$42,000,000","$42,000,000",
3835,7/25/1980,Caddyshack,"$6,000,000","$39,846,344","$39,846,344",
3836,3/23/2001,The Brothers,"$6,000,000","$27,958,191","$27,457,409",
3837,12/17/2008,The Wrestler,"$6,000,000","$46,634,275","$26,238,243",
3838,6/30/1989,Do the Right Thing,"$6,000,000","$26,004,026","$26,004,026",
3839,10/7/1981,Escape from New York,"$6,000,000","$25,244,700","$25,244,700",
3840,7/16/1999,The Wood,"$6,000,000","$25,059,640","$25,059,640",
3841,8/16/1995,The Usual Suspects,"$6,000,000","$34,449,356","$23,341,568",
3842,11/8/1989,A Nightmare On Elm Street: The Dream Child,"$6,000,000","$22,168,359","$22,168,359",
3843,5/4/2002,National Lampoon's Van Wilder,"$6,000,000","$39,241,323","$21,305,259",
3844,12/31/1946,Duel in the Sun,"$6,000,000","$20,400,000","$20,400,000",
3845,9/27/2000,Best in Show,"$6,000,000","$20,695,413","$18,621,249",
3846,9/27/2006,The Last King of Scotland,"$6,000,000","$49,155,371","$17,606,684",
3847,4/16/2003,A Mighty Wind,"$6,000,000","$18,504,539","$17,583,468",
3848,12/2/1988,School Daze,"$6,000,000","$14,545,844","$14,545,844",
3849,8/8/2007,Daddy Day Camp,"$6,000,000","$18,209,872","$13,235,267",
3850,10/21/1988,Mystic Pizza,"$6,000,000","$12,793,213","$12,793,213",
3851,3/20/1998,Mr. Nice Guy,"$6,000,000","$31,716,953","$12,716,953",
3852,1/1/1956,War and Peace,"$6,000,000","$12,500,000","$12,500,000",
3853,4/24/1998,Sliding Doors,"$6,000,000","$58,809,149","$11,911,200",
3854,5/24/1995,Tales from the Hood,"$6,000,000","$11,784,569","$11,784,569",
3855,10/13/1989,Halloween 5: The Revenge of Michael Myers,"$6,000,000","$11,642,254","$11,642,254",
3856,7/9/2012,The Words,"$6,000,000","$16,369,708","$11,494,838",
3857,4/27/2012,Bernie,"$6,000,000","$10,106,975","$9,204,489",
3858,12/15/2000,Pollock,"$6,000,000","$10,557,291","$8,596,914",
3859,2/15/2008,Dolphins and Whales Tribes of the Ocean 3D,"$6,000,000","$17,252,287","$7,714,996",
3860,2/26/1999,200 Cigarettes,"$6,000,000","$6,852,450","$6,852,450",
3861,3/19/2010,City Island,"$6,000,000","$8,173,486","$6,671,283",
3862,3/16/2012,Casa de mi Padre,"$6,000,000","$8,446,952","$5,909,483",
3863,7/29/2011,The Guard,"$6,000,000","$21,197,454","$5,359,774",
3864,4/21/2000,The Virgin Suicides,"$6,000,000","$10,619,770","$4,859,475",
3865,8/29/2008,College,"$6,000,000","$6,176,114","$4,694,491",
3866,9/22/2006,La science des rêves,"$6,000,000","$15,137,932","$4,670,644",
3867,4/12/1998,Little Voice,"$6,000,000","$21,787,233","$4,595,000",
3868,3/13/2009,Miss March,"$6,000,000","$4,713,059","$4,543,320",
3869,5/2/1999,Simply Irresistible,"$6,000,000","$4,398,989","$4,398,989",
3870,7/18/2014,Wish I Was Here,"$6,000,000","$6,591,365","$3,591,299",
3871,12/21/2006,Venus,"$6,000,000","$7,818,479","$3,347,411",
3872,3/14/2014,Veronica Mars,"$6,000,000","$3,485,383","$3,322,127",
3873,8/27/1993,Only the Strong,"$6,000,000","$3,273,588","$3,273,588",
3874,7/20/2001,Hedwig and the Angry Inch,"$6,000,000","$3,747,270","$3,067,312",
3875,10/31/2003,Shattered Glass,"$6,000,000","$3,456,602","$2,207,975",
3876,3/7/2008,The Wackness,"$6,000,000","$3,330,012","$2,077,046",
3877,11/16/2001,Novocaine,"$6,000,000","$2,522,928","$2,025,238",
3878,6/2/2009,Polytechnique,"$6,000,000","$1,418,304","$1,418,304",
3879,7/15/2011,Snow Flower and the Secret Fan,"$6,000,000","$11,348,205","$1,348,205",
3880,7/12/2001,The Business of Strangers,"$6,000,000","$1,290,920","$1,030,920",
3881,8/30/1991,Beastmaster 2: Through the Portal of Time,"$6,000,000","$773,490","$773,490",
3882,6/18/1969,The Wild Bunch,"$6,000,000","$509,424","$509,424",
3883,3/25/2011,The 5th Quarter,"$6,000,000","$408,159","$408,159",
3884,2/2/1979,The First Great Train Robbery,"$6,000,000","$391,942","$391,942",
3885,12/20/2002,Morvern Callar,"$6,000,000","$267,194","$267,194",
3886,10/10/2003,The Flower of Evil,"$6,000,000","$181,798","$181,798",
3887,4/3/2011,Akmareul Boatda,"$6,000,000","$13,168,809","$129,210",
3888,10/11/2006,Come Early Morning,"$6,000,000","$119,452","$119,452",
3889,2/4/2010,The Greatest,"$6,000,000","$117,796","$115,862",
3890,7/12/2012,Deadfall,"$6,000,000","$1,673,635","$66,351",
3891,8/5/2009,Julia,"$6,000,000","$1,365,108","$65,108",
3892,5/4/2002,Lucky Break,"$6,000,000","$4,316,497","$54,606",
3893,5/9/2008,"Surfer, Dude","$6,000,000","$36,497","$36,497",
3894,1/23/2015,Song One,"$6,000,000","$32,544","$32,251",
3895,3/10/2007,Lake of Fire,"$6,000,000","$26,007","$25,317",
3896,2/4/2010,Don McKay,"$6,000,000","$13,722","$13,722",
3897,10/20/1995,Mallrats,"$6,100,000","$2,108,367","$2,108,367",
3827,1/15/1988,Return of the Living Dead Part II,"$6,200,000","$9,205,924","$9,205,924",
3825,2/13/2009,Gomorra,"$6,200,000","$37,339,594","$1,579,146",
3826,2/22/2008,Die Fälscher,"$6,250,000","$20,199,663","$5,488,570",
3824,10/26/1984,The Terminator,"$6,400,000","$78,019,031","$38,019,031",
3820,2/27/2004,"Good Bye, Lenin!","$6,400,000","$79,384,539","$4,063,859",
3821,10/10/2007,Control,"$6,400,000","$8,902,141","$871,577",
3822,9/10/2009,The Damned United,"$6,400,000","$4,199,874","$449,865",
3823,3/10/2014,Annabelle,"$6,500,000","$256,873,813","$84,273,813",
3800,1/2/2008,Hannah Montana/Miley Cyrus: Best of Both Worlds Concert Tour,"$6,500,000","$70,712,099","$65,281,781",
3801,12/7/1991,Boyz n the Hood,"$6,500,000","$56,200,634","$56,190,094",
3802,7/24/1987,La Bamba,"$6,500,000","$54,215,416","$54,215,416",
3803,5/22/1981,The Four Seasons,"$6,500,000","$42,488,161","$42,488,161",
3804,1/1/1980,Dressed to Kill,"$6,500,000","$31,899,000","$31,899,000",
3805,2/4/1993,The Adventures of Huck Finn,"$6,500,000","$24,103,594","$24,103,594",
3806,9/4/1999,Go!,"$6,500,000","$28,383,441","$16,875,273",
3807,7/4/2006,Friends with Money,"$6,500,000","$18,110,152","$13,368,437",
3808,1/1/1971,The Andromeda Strain,"$6,500,000","$12,376,563","$12,376,563",
3809,10/22/1999,Bats,"$6,500,000","$10,155,691","$10,155,691",
3810,7/3/2003,Nowhere in Africa,"$6,500,000","$6,173,485","$6,173,485",
3811,2/12/2011,Shame,"$6,500,000","$20,412,841","$4,002,293",
3812,5/13/2005,Layer Cake,"$6,500,000","$11,745,931","$2,339,957",
3813,5/31/2013,The East,"$6,500,000","$3,027,956","$2,274,649",
3814,10/21/2005,The Work and the Glory: American Zion,"$6,500,000","$2,025,032","$2,025,032",
3815,11/13/2009,The Messenger,"$6,500,000","$1,744,952","$1,109,660",
3816,7/23/2004,A Home at the End of the World,"$6,500,000","$1,033,810","$1,029,017",
3817,8/17/2001,Aberdeen,"$6,500,000","$64,148","$64,148",
3818,12/31/2011,Tracker,"$6,500,000","$3,149",$0,
3819,9/19/2008,Tropa de Elite,"$6,537,890","$14,319,195","$8,744",
3799,5/21/2010,Perrier’s Bounty,"$6,600,000",$828,$828,
3798,3/9/2004,"Remember Me, My Love","$6,700,000","$223,878","$223,878",
3797,10/9/2010,Bran Nue Dae,"$6,750,000","$6,812,530","$113,568",
3796,9/17/2010,Incendies,"$6,800,000","$16,038,343","$6,857,096",
3792,11/8/2000,Aimée & Jaguar,"$6,800,000","$927,107","$927,107",
3793,5/8/2005,The Chumscrubber,"$6,800,000","$49,526","$49,526",
3794,9/4/2004,Shade,"$6,800,000","$9,533,964","$25,032",
3795,1/31/2017,Two Lovers and a Bear,"$6,840,000","$22,273",$0,
3791,6/28/1985,Pale Rider,"$6,900,000","$41,410,568","$41,410,568",
3788,9/21/2012,House at the End of the Street,"$6,900,000","$44,103,982","$31,611,916",
3789,9/24/1993,Dazed and Confused,"$6,900,000","$7,950,889","$7,950,889",
3790,1/25/2013,Supporting Characters,"$60,000","$4,917","$4,917",
5324,12/22/2004,Meet the Fockers,"$60,000,000","$516,567,575","$279,167,575",
773,7/2/2014,The Lego Movie,"$60,000,000","$457,729,388","$257,784,718",
774,9/3/2007,300,"$60,000,000","$454,161,935","$210,614,939",
775,2/3/2007,Wild Hogs,"$60,000,000","$253,555,383","$168,213,584",
776,12/25/2008,Marley & Me,"$60,000,000","$247,812,011","$143,153,751",
777,10/12/1999,The Green Mile,"$60,000,000","$290,701,374","$136,801,374",
778,4/11/2005,Chicken Little,"$60,000,000","$310,043,823","$135,386,665",
779,5/6/1998,The Truman Show,"$60,000,000","$264,118,201","$125,618,201",
780,9/9/2016,Sully,"$60,000,000","$238,552,082","$125,070,033",
781,6/14/2002,The Bourne Identity,"$60,000,000","$214,357,371","$121,468,960",
782,9/10/2009,Couples Retreat,"$60,000,000","$172,450,423","$109,205,660",
783,11/17/1995,Goldeneye,"$60,000,000","$356,429,941","$106,429,941",
784,5/30/2003,The Italian Job,"$60,000,000","$176,262,839","$106,126,012",
785,9/5/2003,Daddy Day Care,"$60,000,000","$164,285,587","$104,148,781",
786,6/18/1999,The General's Daughter,"$60,000,000","$149,705,852","$102,705,852",
787,12/18/1998,The Prince of Egypt,"$60,000,000","$218,613,188","$101,413,188",
788,6/8/2004,Collateral,"$60,000,000","$217,670,152","$100,170,152",
789,4/7/2001,Cats & Dogs,"$60,000,000","$200,700,000","$93,375,151",
790,12/20/2002,Two Weeks Notice,"$60,000,000","$199,043,309","$93,354,918",
791,2/10/1998,Antz,"$60,000,000","$152,457,863","$90,757,863",
792,4/19/2002,The Scorpion King,"$60,000,000","$165,890,634","$90,580,000",
793,10/15/2010,Red,"$60,000,000","$196,439,693","$90,380,162",
794,5/3/2004,Starsky & Hutch,"$60,000,000","$170,200,225","$88,200,225",
795,6/27/1990,Days of Thunder,"$60,000,000","$157,670,733","$82,670,733",
796,12/21/2005,Cheaper by the Dozen 2,"$60,000,000","$135,015,330","$82,571,173",
797,8/13/2010,Eat Pray Love,"$60,000,000","$206,598,789","$80,574,010",
798,12/21/2012,Jack Reacher,"$60,000,000","$217,370,736","$80,070,736",
799,4/23/2004,Man on Fire,"$60,000,000","$130,968,579","$77,906,816",
800,12/22/2000,The Family Man,"$60,000,000","$124,715,863","$75,764,085",
801,9/9/2011,Contagion,"$60,000,000","$137,551,594","$75,658,097",
802,12/22/1999,Any Given Sunday,"$60,000,000","$100,230,832","$75,530,832",
803,5/15/1998,The Horse Whisperer,"$60,000,000","$186,883,563","$75,383,563",
804,6/2/2009,Coraline,"$60,000,000","$126,037,057","$75,286,229",
805,1/10/2004,Ladder 49,"$60,000,000","$102,332,848","$74,541,707",
806,7/28/1999,Deep Blue Sea,"$60,000,000","$165,048,228","$73,648,228",
807,10/28/2009,Michael Jackson's This Is It,"$60,000,000","$252,091,016","$72,091,016",
808,1/17/2003,Kangaroo Jack,"$60,000,000","$90,723,216","$66,723,216",
809,6/13/2008,The Happening,"$60,000,000","$162,778,384","$64,506,874",
810,4/3/2016,London Has Fallen,"$60,000,000","$193,857,962","$62,524,260",
811,7/4/2000,Rules of Engagement,"$60,000,000","$71,719,931","$61,322,858",
812,10/3/2006,The Shaggy Dog,"$60,000,000","$87,123,569","$61,123,569",
813,11/22/1996,Jingle All the Way,"$60,000,000","$129,832,389","$60,592,389",
814,2/4/2004,Hellboy,"$60,000,000","$99,823,958","$59,623,958",
815,10/21/2016,Jack Reacher: Never Go Back,"$60,000,000","$160,038,407","$58,697,076",
816,5/25/2017,Baywatch,"$60,000,000","$169,740,988","$58,060,186",
817,12/25/1998,A Civil Action,"$60,000,000","$56,709,981","$56,709,981",
818,12/25/2015,Joy,"$60,000,000","$101,134,059","$56,451,232",
819,8/17/2012,ParaNorman,"$60,000,000","$108,119,662","$56,003,051",
820,11/14/1997,The Jackal,"$60,000,000","$159,356,941","$54,956,941",
821,12/25/2003,Paycheck,"$60,000,000","$98,819,789","$53,789,313",
822,1/3/1996,Up Close & Personal,"$60,000,000","$100,645,801","$51,045,801",
823,12/19/2008,The Tale of Despereaux,"$60,000,000","$90,482,317","$50,877,145",
824,9/26/2014,The Boxtrolls,"$60,000,000","$111,946,251","$50,837,305",
825,9/27/2002,The Tuxedo,"$60,000,000","$104,429,625","$50,586,000",
826,1/17/2014,Jack Ryan: Shadow Recruit,"$60,000,000","$131,377,412","$50,577,412",
827,7/14/1995,Under Siege 2: Dark Territory,"$60,000,000","$104,324,083","$50,024,083",
828,3/24/2005,Miss Congeniality 2: Armed and Fabulous,"$60,000,000","$101,382,396","$48,478,006",
829,11/26/1997,Alien: Resurrection,"$60,000,000","$160,700,000","$47,795,018",
830,3/23/2007,Shooter,"$60,000,000","$95,538,560","$47,003,582",
831,10/16/1998,Practical Magic,"$60,000,000","$68,336,997","$46,850,558",
832,11/1/2013,Gangster Squad,"$60,000,000","$104,100,903","$46,000,903",
833,7/4/2017,Smurfs: The Lost Village,"$60,000,000","$197,242,826","$45,011,202",
834,6/19/2009,Year One,"$60,000,000","$57,604,723","$43,337,279",
835,1/29/2010,Edge of Darkness,"$60,000,000","$82,812,456","$43,313,890",
836,12/13/2002,Star Trek: Nemesis,"$60,000,000","$67,312,826","$43,254,409",
837,2/19/2002,Reign of Fire,"$60,000,000","$82,150,183","$43,061,982",
838,11/20/2009,Planet 51,"$60,000,000","$108,996,113","$42,194,060",
839,3/20/2009,Duplicity,"$60,000,000","$81,079,566","$40,572,825",
840,12/9/2008,Righteous Kill,"$60,000,000","$78,481,410","$40,081,410",
841,11/12/2009,Invictus,"$60,000,000","$124,514,011","$37,491,364",
842,4/17/2009,State of Play,"$60,000,000","$88,832,210","$37,017,955",
843,12/2/1999,My Favorite Martian,"$60,000,000","$36,850,101","$36,850,101",
844,4/21/2006,The Sentinel,"$60,000,000","$78,080,697","$36,280,697",
845,9/21/2012,Trouble with the Curve,"$60,000,000","$47,818,913","$35,763,137",
846,10/10/2003,Intolerable Cruelty,"$60,000,000","$121,327,628","$35,327,628",
847,10/1/1997,The Relic,"$60,000,000","$33,956,608","$33,956,608",
848,3/4/1998,Mercury Rising,"$60,000,000","$32,983,332","$32,983,332",
849,9/15/2000,Almost Famous,"$60,000,000","$47,371,191","$32,522,352",
850,6/12/2002,Analyze That,"$60,000,000","$54,994,757","$32,122,249",
851,4/24/2009,The Soloist,"$60,000,000","$38,389,024","$31,720,158",
852,8/21/2013,The Mortal Instruments: City of Bones,"$60,000,000","$75,965,567","$31,165,421",
853,3/11/2000,The Legend of Bagger Vance,"$60,000,000","$39,235,486","$30,695,227",
854,2/22/2002,Dragonfly,"$60,000,000","$30,063,805","$30,063,805",
855,5/13/2011,Priest,"$60,000,000","$84,154,026","$29,136,626",
856,6/16/2006,Garfield: A Tail of Two Kitties,"$60,000,000","$147,985,373","$28,426,747",
857,4/29/2005,XXX: State of the Union,"$60,000,000","$71,073,932","$26,873,932",
858,8/15/1997,Event Horizon,"$60,000,000","$26,673,242","$26,673,242",
859,2/7/2003,Sinbad: Legend of the Seven Seas,"$60,000,000","$80,767,884","$26,483,452",
860,8/7/2005,Dark Water,"$60,000,000","$49,473,093","$25,473,093",
861,8/14/1998,The Avengers,"$60,000,000","$48,585,416","$23,385,416",
862,9/15/2006,The Black Dahlia,"$60,000,000","$49,238,525","$22,672,813",
863,3/26/1999,EDtv,"$60,000,000","$35,319,689","$22,508,689",
864,12/25/2008,The Spirit,"$60,000,000","$39,006,188","$19,806,188",
865,10/19/2001,The Last Castle,"$60,000,000","$20,541,668","$18,208,078",
866,1/23/2009,Inkheart,"$60,000,000","$66,655,938","$17,303,424",
867,1/14/2000,Supernova,"$60,000,000","$14,816,494","$14,218,868",
868,9/22/2006,Flyboys,"$60,000,000","$14,816,379","$13,090,630",
869,2/14/2014,Winter's Tale,"$60,000,000","$22,468,620","$12,600,231",
870,9/10/1998,Holy Man,"$60,000,000","$12,069,719","$12,069,719",
871,11/7/2008,Meet Dave,"$60,000,000","$50,648,806","$11,803,254",
872,12/8/2005,The Great Raid,"$60,000,000","$10,597,070","$10,166,502",
873,2/24/2017,Rock Dog,"$60,000,000","$20,830,546","$9,420,546",
874,1/23/2015,Mortdecai,"$60,000,000","$30,396,134","$7,696,134",
875,11/1/2008,In the Name of the King: A Dungeon Siege Tale,"$60,000,000","$13,233,220","$4,775,656",
876,10/24/2003,Beyond Borders,"$60,000,000","$11,427,090","$4,426,297",
877,5/2/2016,Xi You Ji zhi Sun Wu Kong San Da Bai Gu Jing,"$60,000,000","$194,058,503","$709,982",
878,2/19/2016,Mei Ren Yu,"$60,720,000","$552,198,479","$3,229,457",
772,7/14/1999,The Blair Witch Project,"$600,000","$248,300,000","$140,539,099",
5026,3/26/1970,Woodstock,"$600,000","$34,505,110","$34,505,110",
5027,10/8/1977,The Kentucky Fried Movie,"$600,000","$20,000,000","$15,000,000",
5028,10/5/1967,Per qualche dollaro in più,"$600,000","$4,300,000","$4,300,000",
5029,10/31/2000,Mercy Streets,"$600,000","$173,599","$173,599",
5030,2/5/2014,Water & Power,"$600,000","$42,557","$42,557",
5031,10/19/2007,Arnolds Park,"$600,000","$23,616","$23,616",
5032,2/7/1999,Broken Vessels,"$600,000","$85,343","$15,030",
5033,5/22/2015,Drunk Wedding,"$600,000","$3,301","$3,301",
5034,4/3/2016,They Will Have to Kill Us First,"$600,000","$7,943",$0,
5035,6/9/1935,Top Hat,"$609,000","$3,202,000","$1,782,000",
5025,3/10/2014,Gone Girl,"$61,000,000","$368,567,189","$167,767,189",
768,3/30/2007,Blades of Glory,"$61,000,000","$145,594,548","$118,594,548",
769,9/18/2015,Maze Runner: The Scorch Trials,"$61,000,000","$310,697,192","$81,697,192",
770,2/8/2013,2 Guns,"$61,000,000","$132,493,015","$75,612,460",
771,3/8/1994,Clear and Present Danger,"$62,000,000","$207,500,000","$122,012,656",
762,4/21/2000,U-571,"$62,000,000","$127,630,030","$77,086,030",
763,11/17/1995,The American President,"$62,000,000","$107,822,813","$60,022,813",
764,12/25/2015,The Hateful Eight,"$62,000,000","$145,443,360","$54,117,416",
765,6/20/2008,The Love Guru,"$62,000,000","$40,123,346","$32,200,122",
766,2/23/2001,3000 Miles to Graceland,"$62,000,000","$18,708,848","$15,738,632",
767,11/6/1993,Jurassic Park,"$63,000,000","$1,038,812,584","$395,708,305",
758,7/25/2002,Austin Powers in Goldmember,"$63,000,000","$292,738,626","$213,117,789",
759,1/4/2011,Hop,"$63,000,000","$188,657,593","$108,085,305",
760,6/24/1994,Wyatt Earp,"$63,000,000","$25,052,000","$25,052,000",
761,12/27/2006,Perfume: The Story of a Murderer,"$63,700,000","$133,603,463","$2,223,293",
757,7/14/2006,Little Man,"$64,000,000","$101,636,047","$58,636,047",
755,8/10/1999,Random Hearts,"$64,000,000","$63,200,000","$31,054,924",
756,12/31/2009,Starsuckers,"$640,000","$14,812",$0,
5023,7/5/2004,Super Size Me,"$65,000","$22,233,808","$11,529,368",
5323,7/24/1998,Saving Private Ryan,"$65,000,000","$485,035,085","$216,335,085",
706,12/15/2000,What Women Want,"$65,000,000","$374,105,123","$182,805,123",
707,9/11/2012,Lincoln,"$65,000,000","$273,346,281","$182,207,973",
708,3/15/2002,Ice Age,"$65,000,000","$386,116,343","$176,387,405",
709,6/30/1995,Apollo 13,"$65,000,000","$334,100,000","$172,070,496",
710,3/31/1999,The Matrix,"$65,000,000","$463,517,383","$171,479,930",
711,12/25/2012,Les Miserables,"$65,000,000","$442,169,052","$148,809,770",
712,1/11/2002,The Santa Clause 2,"$65,000,000","$172,825,854","$139,225,854",
713,1/6/1990,Total Recall,"$65,000,000","$261,400,000","$119,394,839",
714,12/18/1998,You've Got Mail,"$65,000,000","$250,800,000","$115,821,495",
715,12/25/2014,Unbroken,"$65,000,000","$163,527,824","$115,637,895",
716,5/6/2015,Spy!,"$65,000,000","$233,125,712","$110,825,712",
717,5/11/2010,Due Date,"$65,000,000","$211,739,043","$100,539,043",
718,7/25/2008,Step Brothers,"$65,000,000","$128,468,793","$100,468,793",
719,12/15/1995,Jumanji,"$65,000,000","$262,758,310","$100,458,310",
720,7/17/1998,The Mask of Zorro,"$65,000,000","$233,700,000","$93,828,745",
721,4/8/2000,Space Cowboys,"$65,000,000","$128,874,043","$90,454,043",
722,12/19/2014,Annie,"$65,000,000","$139,840,525","$85,911,262",
723,5/28/1993,Cliffhanger,"$65,000,000","$255,000,000","$84,049,211",
724,12/8/2016,Pete’s Dragon,"$65,000,000","$137,768,975","$76,233,151",
725,9/2/1996,Broken Arrow,"$65,000,000","$148,345,997","$70,645,997",
